chr	start	end
chr7	6360000.0	6365000.0
chr7	95770000.0	95775000.0
chr7	99040000.0	99045000.0
chr7	99040000.0	99045000.0
chr7	99040000.0	99045000.0
chr7	99040000.0	99045000.0
chr7	141070000.0	141075000.0
chr7	141070000.0	141075000.0
chr7	141070000.0	141075000.0
chr7	141015000.0	141020000.0
chr7	141070000.0	141075000.0
chr7	141070000.0	141075000.0
chr7	141070000.0	141075000.0
chr7	141070000.0	141075000.0
chr7	141010000.0	141020000.0
chr7	1525000.0	1530000.0
chr7	1525000.0	1530000.0
chr7	1525000.0	1530000.0
chr7	6085000.0	6090000.0
chr7	6085000.0	6090000.0
chr7	112200000.0	112210000.0
chr7	112200000.0	112210000.0
chr7	98435000.0	98440000.0
chr7	100120000.0	100125000.0
chr7	69595000.0	69600000.0
chr7	133550000.0	133555000.0
chr7	1565000.0	1575000.0
chr7	1665000.0	1695000.0
chr7	1565000.0	1575000.0
chr7	1645000.0	1650000.0
chr7	1665000.0	1695000.0
chr7	1565000.0	1575000.0
chr7	1565000.0	1575000.0
chr7	112205000.0	112220000.0
chr7	112205000.0	112220000.0
chr7	152445000.0	152470000.0
chr7	152460000.0	152465000.0
chr7	151410000.0	151415000.0
chr7	1570000.0	1590000.0
chr7	1635000.0	1640000.0
chr7	1570000.0	1590000.0
chr7	1570000.0	1575000.0
chr7	112205000.0	112210000.0
chr7	112205000.0	112210000.0
chr7	112205000.0	112210000.0
chr7	151070000.0	151090000.0
chr7	151070000.0	151090000.0
chr7	143260000.0	143285000.0
chr7	143260000.0	143285000.0
chr7	143260000.0	143285000.0
chr7	99990000.0	99995000.0
chr7	1665000.0	1670000.0
chr7	152435000.0	152440000.0
chr7	152435000.0	152440000.0
chr7	5990000.0	6010000.0
chr7	113085000.0	113090000.0
chr7	113080000.0	113090000.0
chr7	113080000.0	113090000.0
chr7	113085000.0	113090000.0
chr7	113080000.0	113090000.0
chr7	82245000.0	82265000.0
chr7	4635000.0	4655000.0
chr7	99995000.0	100000000.0
chr7	74635000.0	74640000.0
chr7	74635000.0	74640000.0
chr7	2615000.0	2620000.0
chr7	151255000.0	151260000.0
chr7	1020000.0	1025000.0
chr7	1020000.0	1025000.0
chr7	1020000.0	1025000.0
chr7	150915000.0	150920000.0
chr7	131105000.0	131110000.0
chr7	119930000.0	119940000.0
chr8	143950000.0	143955000.0
chr8	123765000.0	123770000.0
chr8	123825000.0	123830000.0
chr8	123765000.0	123770000.0
chr8	143815000.0	143820000.0
chr8	30730000.0	30735000.0
chr8	30655000.0	30660000.0
chr8	27630000.0	27635000.0
chr8	36850000.0	36855000.0
chr8	36965000.0	36970000.0
chr8	37380000.0	37390000.0
chr8	36840000.0	36900000.0
chr8	36965000.0	36995000.0
chr8	37305000.0	37420000.0
chr8	37305000.0	37420000.0
chr8	37070000.0	37100000.0
chr8	37190000.0	37270000.0
chr8	37190000.0	37270000.0
chr8	37510000.0	37525000.0
chr8	37510000.0	37525000.0
chr8	37540000.0	37550000.0
chr8	37115000.0	37160000.0
chr8	37010000.0	37030000.0
chr8	34690000.0	34695000.0
chr8	34460000.0	34470000.0
chr8	34915000.0	34935000.0
chr8	34370000.0	34380000.0
chr8	124590000.0	124595000.0
chr8	124540000.0	124545000.0
chr8	124725000.0	124730000.0
chr8	124535000.0	124560000.0
chr8	124590000.0	124600000.0
chr8	10925000.0	10930000.0
chr8	10925000.0	10930000.0
chr8	62245000.0	62250000.0
chr8	62245000.0	62250000.0
chr8	62245000.0	62250000.0
chr8	62245000.0	62250000.0
chr8	62245000.0	62250000.0
chr8	11770000.0	11795000.0
chr8	11770000.0	11795000.0
chr8	11770000.0	11775000.0
chr8	28490000.0	28495000.0
chr8	28490000.0	28500000.0
chr8	28490000.0	28500000.0
chr8	28490000.0	28495000.0
chr8	38265000.0	38270000.0
chr8	38175000.0	38200000.0
chr8	38175000.0	38200000.0
chr8	38115000.0	38135000.0
chr8	38115000.0	38135000.0
chr8	38245000.0	38250000.0
chr8	37760000.0	37775000.0
chr8	38030000.0	38035000.0
chr8	38200000.0	38205000.0
chr8	38225000.0	38245000.0
chr8	38175000.0	38185000.0
chr8	38115000.0	38120000.0
chr8	117495000.0	117530000.0
chr8	117730000.0	117740000.0
chr8	117460000.0	117480000.0
chr8	117855000.0	117875000.0
chr8	117965000.0	117970000.0
chr8	30095000.0	30100000.0
chr8	144140000.0	144145000.0
chr8	124725000.0	124730000.0
chr8	9905000.0	9910000.0
chr8	9900000.0	9910000.0
chr8	144340000.0	144345000.0
chr8	37760000.0	37770000.0
chr8	144050000.0	144065000.0
chr8	144050000.0	144065000.0
chr8	143600000.0	143610000.0
chr8	124590000.0	124630000.0
chr8	144360000.0	144365000.0
chr8	37370000.0	37405000.0
chr8	37245000.0	37260000.0
chr8	37520000.0	37525000.0
chr8	30080000.0	30085000.0
chr8	33565000.0	33570000.0
chr8	142595000.0	142600000.0
chr8	142540000.0	142550000.0
chr8	144350000.0	144355000.0
chr8	143615000.0	143620000.0
chr8	11765000.0	11770000.0
chr8	11765000.0	11770000.0
chr8	37770000.0	37805000.0
chr8	142610000.0	142615000.0
chr8	144145000.0	144150000.0
chr9	94725000.0	94730000.0
chr9	94725000.0	94730000.0
chr9	95505000.0	95510000.0
chr9	95315000.0	95320000.0
chr9	129800000.0	129805000.0
chr9	129875000.0	129900000.0
chr9	129875000.0	129900000.0
chr9	19230000.0	19235000.0
chr9	127565000.0	127570000.0
chr9	137250000.0	137255000.0
chr9	137250000.0	137255000.0
chr9	127195000.0	127230000.0
chr9	127195000.0	127230000.0
chr9	126935000.0	126945000.0
chr9	127225000.0	127230000.0
chr9	127785000.0	127790000.0
chr9	127785000.0	127790000.0
chr9	127450000.0	127455000.0
chr9	127580000.0	127610000.0
chr9	127580000.0	127610000.0
chr9	127580000.0	127610000.0
chr9	120580000.0	120585000.0
chr9	4740000.0	4745000.0
chr9	128055000.0	128060000.0
chr9	136865000.0	136870000.0
chr9	136865000.0	136870000.0
chr9	136865000.0	136870000.0
chr9	88385000.0	88390000.0
chr9	122350000.0	122355000.0
chr9	122455000.0	122480000.0
chr9	123505000.0	123690000.0
chr9	123505000.0	123690000.0
chr9	123380000.0	123415000.0
chr9	123430000.0	123485000.0
chr9	123830000.0	123865000.0
chr9	123765000.0	123805000.0
chr9	123830000.0	123865000.0
chr9	123720000.0	123735000.0
chr9	123505000.0	123690000.0
chr9	123830000.0	123865000.0
chr9	123765000.0	123805000.0
chr9	123380000.0	123415000.0
chr9	123430000.0	123485000.0
chr9	123430000.0	123485000.0
chr9	123380000.0	123415000.0
chr9	123505000.0	123690000.0
chr9	123430000.0	123485000.0
chr9	123360000.0	123365000.0
chr9	123505000.0	123690000.0
chr9	123765000.0	123805000.0
chr9	123380000.0	123415000.0
chr9	123720000.0	123735000.0
chr9	123495000.0	123575000.0
chr9	124000000.0	124005000.0
chr9	123495000.0	123575000.0
chr9	123385000.0	123415000.0
chr9	123450000.0	123475000.0
chr9	123830000.0	123835000.0
chr9	123590000.0	123625000.0
chr9	123640000.0	123690000.0
chr9	123720000.0	123725000.0
chr9	123860000.0	123865000.0
chr9	123770000.0	123795000.0
chr9	123385000.0	123415000.0
chr9	123525000.0	123550000.0
chr9	123565000.0	123570000.0
chr9	123395000.0	123400000.0
chr9	123445000.0	123450000.0
chr9	123530000.0	123580000.0
chr9	123395000.0	123415000.0
chr9	123595000.0	123610000.0
chr9	123775000.0	123795000.0
chr9	123650000.0	123665000.0
chr9	123775000.0	123795000.0
chr9	123530000.0	123580000.0
chr9	123395000.0	123415000.0
chr9	123530000.0	123580000.0
chr9	123650000.0	123665000.0
chr9	123530000.0	123580000.0
chr9	123440000.0	123615000.0
chr9	123440000.0	123615000.0
chr9	123380000.0	123425000.0
chr9	123765000.0	123790000.0
chr9	123635000.0	123660000.0
chr9	123440000.0	123615000.0
chr9	123380000.0	123425000.0
chr9	123440000.0	123615000.0
chr9	123380000.0	123425000.0
chr9	123635000.0	123660000.0
chr9	136700000.0	136705000.0
chr9	136700000.0	136705000.0
chr9	136700000.0	136705000.0
chr9	136440000.0	136445000.0
chr9	136440000.0	136445000.0
chr9	136440000.0	136445000.0
chr9	2230000.0	2245000.0
chr9	2230000.0	2245000.0
chr9	2455000.0	2480000.0
chr9	2455000.0	2480000.0
chr9	98205000.0	98210000.0
chr9	98300000.0	98325000.0
chr9	134695000.0	134705000.0
chr9	136840000.0	136850000.0
chr9	136840000.0	136850000.0
chr9	136840000.0	136850000.0
chr9	136795000.0	136815000.0
chr9	136795000.0	136815000.0
chr9	136795000.0	136815000.0
chr9	136840000.0	136850000.0
chr9	136840000.0	136850000.0
chr9	136840000.0	136850000.0
chr9	136845000.0	136850000.0
chr9	136845000.0	136850000.0
chr9	136845000.0	136850000.0
chr9	136790000.0	136795000.0
chr9	136790000.0	136795000.0
chr9	136790000.0	136795000.0
chr9	136510000.0	136540000.0
chr9	136510000.0	136540000.0
chr9	136510000.0	136540000.0
chr9	136510000.0	136540000.0
chr9	136510000.0	136540000.0
chr9	136510000.0	136540000.0
chr9	127585000.0	127615000.0
chr9	127585000.0	127615000.0
chr9	127565000.0	127595000.0
chr9	127565000.0	127595000.0
chr9	127565000.0	127595000.0
chr9	127565000.0	127585000.0
chr9	127565000.0	127585000.0
chr9	127795000.0	127800000.0
chr9	127495000.0	127500000.0
chr9	127565000.0	127595000.0
chr9	127565000.0	127595000.0
chr9	137125000.0	137130000.0
chr9	137125000.0	137130000.0
chr9	137125000.0	137130000.0
chr9	137090000.0	137095000.0
chr9	137090000.0	137095000.0
chr9	137090000.0	137095000.0
chr9	137115000.0	137130000.0
chr9	137115000.0	137130000.0
chr9	137115000.0	137130000.0
chr9	136780000.0	136800000.0
chr9	136780000.0	136800000.0
chr9	136780000.0	136800000.0
chr9	137115000.0	137130000.0
chr9	137115000.0	137130000.0
chr9	137115000.0	137130000.0
chr9	130710000.0	130715000.0
chr9	130710000.0	130715000.0
chr9	130710000.0	130715000.0
chr9	97915000.0	97925000.0
chr9	97915000.0	97925000.0
chr9	97920000.0	97925000.0
chr9	97920000.0	97925000.0
chr9	136790000.0	136800000.0
chr9	136790000.0	136800000.0
chr9	136790000.0	136800000.0
chr9	136790000.0	136800000.0
chr9	136790000.0	136800000.0
chr9	136790000.0	136800000.0
chr9	136780000.0	136810000.0
chr9	136780000.0	136810000.0
chr9	136780000.0	136810000.0
chr9	136780000.0	136810000.0
chr9	136780000.0	136810000.0
chr9	136780000.0	136810000.0
chr9	136780000.0	136810000.0
chr9	136780000.0	136810000.0
chr9	136780000.0	136810000.0
chr9	136780000.0	136810000.0
chr9	136780000.0	136810000.0
chr9	136780000.0	136810000.0
chr9	127450000.0	127470000.0
chr9	127575000.0	127610000.0
chr9	127735000.0	127740000.0
chr9	127575000.0	127610000.0
chr9	127575000.0	127610000.0
chr9	136790000.0	136810000.0
chr9	136790000.0	136810000.0
chr9	136790000.0	136810000.0
chr9	136790000.0	136810000.0
chr9	136790000.0	136810000.0
chr9	136790000.0	136810000.0
chr9	130445000.0	130485000.0
chr9	130445000.0	130485000.0
chr9	130445000.0	130475000.0
chr9	130445000.0	130475000.0
chr9	130445000.0	130475000.0
chr9	130445000.0	130450000.0
chr9	131520000.0	131555000.0
chr9	131520000.0	131555000.0
chr9	131530000.0	131535000.0
chr9	131500000.0	131505000.0
chr9	137220000.0	137225000.0
chr9	137220000.0	137225000.0
chr9	137265000.0	137270000.0
chr9	137265000.0	137270000.0
chr9	137290000.0	137295000.0
chr9	137290000.0	137295000.0
chr9	106285000.0	106290000.0
chr9	106275000.0	106330000.0
chr9	106275000.0	106330000.0
chr9	106695000.0	106705000.0
chr9	129820000.0	129830000.0
chr9	129880000.0	129905000.0
chr9	129880000.0	129905000.0
chr9	129820000.0	129830000.0
chr9	129820000.0	129825000.0
chr9	135955000.0	135990000.0
chr9	135955000.0	135990000.0
chr9	135955000.0	135990000.0
chr9	135955000.0	135990000.0
chr9	135955000.0	135990000.0
chr9	135955000.0	135990000.0
chr9	135955000.0	135990000.0
chr9	135955000.0	135990000.0
chr9	135955000.0	135990000.0
chr9	135955000.0	135990000.0
chr9	135980000.0	135985000.0
chr9	135980000.0	135985000.0
chr9	135960000.0	135965000.0
chr9	135960000.0	135965000.0
chr9	135965000.0	135985000.0
chr9	135965000.0	135985000.0
chr9	135965000.0	135985000.0
chr9	135965000.0	135985000.0
chr9	135960000.0	135985000.0
chr9	135960000.0	135985000.0
chr9	135960000.0	135985000.0
chr9	135960000.0	135985000.0
chr9	135960000.0	135985000.0
chr9	135960000.0	135985000.0
chr9	135960000.0	135985000.0
chr9	135960000.0	135985000.0
chr9	135960000.0	135985000.0
chr9	135960000.0	135985000.0
chr9	135945000.0	135990000.0
chr9	135945000.0	135990000.0
chr9	135945000.0	135990000.0
chr9	135945000.0	135990000.0
chr9	135945000.0	135990000.0
chr9	135945000.0	135990000.0
chr9	135945000.0	135990000.0
chr9	135945000.0	135990000.0
chr9	135945000.0	135990000.0
chr9	135945000.0	135990000.0
chr9	135960000.0	135970000.0
chr9	135960000.0	135970000.0
chr9	135960000.0	135970000.0
chr9	135960000.0	135970000.0
chr9	136140000.0	136145000.0
chr9	136140000.0	136145000.0
chr9	136140000.0	136145000.0
chr9	136135000.0	136145000.0
chr9	136135000.0	136145000.0
chr9	136135000.0	136145000.0
chr9	137115000.0	137120000.0
chr9	137115000.0	137120000.0
chr9	137115000.0	137120000.0
chr9	127575000.0	127610000.0
chr9	127445000.0	127450000.0
chr9	127760000.0	127765000.0
chr9	127605000.0	127610000.0
chr9	127755000.0	127760000.0
chr9	135965000.0	135970000.0
chr9	135965000.0	135970000.0
chr9	135985000.0	135990000.0
chr9	135985000.0	135990000.0
chr9	127930000.0	127940000.0
chr9	120710000.0	120715000.0
chr9	131370000.0	131375000.0
chr9	136480000.0	136505000.0
chr9	136480000.0	136505000.0
chr9	136480000.0	136505000.0
chr9	136480000.0	136505000.0
chr9	135075000.0	135090000.0
chr9	135075000.0	135090000.0
chr9	135075000.0	135090000.0
chr9	121330000.0	121355000.0
chr9	69670000.0	69675000.0
chr9	136510000.0	136525000.0
chr9	136510000.0	136525000.0
chr9	136510000.0	136525000.0
chr9	136510000.0	136525000.0
chr9	132350000.0	132355000.0
chr9	130460000.0	130485000.0
chr9	87495000.0	87500000.0
chr9	87495000.0	87500000.0
chr9	137120000.0	137125000.0
chr9	137120000.0	137125000.0
chr9	137120000.0	137125000.0
chr9	19380000.0	19385000.0
chr9	127575000.0	127595000.0
chr9	127575000.0	127595000.0
chr9	127575000.0	127580000.0
chr9	127590000.0	127595000.0
chr9	127580000.0	127595000.0
chr9	127580000.0	127595000.0
chr9	127580000.0	127595000.0
chr9	127500000.0	127505000.0
chr9	127585000.0	127590000.0
chr9	87335000.0	87355000.0
chr9	87335000.0	87355000.0
chr9	106860000.0	106865000.0
chr9	106860000.0	106865000.0
chr9	106860000.0	106865000.0
chr9	136520000.0	136525000.0
chr9	136520000.0	136525000.0
chr9	136480000.0	136485000.0
chr9	136480000.0	136485000.0
chr9	128395000.0	128405000.0
chr9	131360000.0	131365000.0
chr9	98930000.0	98935000.0
chr9	121340000.0	121345000.0
chr9	121305000.0	121320000.0
chr9	99035000.0	99055000.0
chr9	126935000.0	126945000.0
chr9	131790000.0	131810000.0
chr9	120905000.0	120920000.0
chr9	98940000.0	98945000.0
chr9	128395000.0	128400000.0
chr9	3525000.0	3530000.0
chr9	98845000.0	98855000.0
chr9	132355000.0	132360000.0
chr9	85940000.0	85945000.0
chr9	85935000.0	85940000.0
chr9	137255000.0	137260000.0
chr9	137255000.0	137260000.0
chr10	22250000.0	22255000.0
chr10	21495000.0	21535000.0
chr10	21495000.0	21535000.0
chr10	21495000.0	21535000.0
chr10	21485000.0	21550000.0
chr10	21485000.0	21550000.0
chr10	21485000.0	21550000.0
chr10	21485000.0	21550000.0
chr10	22000000.0	22010000.0
chr10	21485000.0	21550000.0
chr10	21490000.0	21540000.0
chr10	21490000.0	21540000.0
chr10	21490000.0	21540000.0
chr10	21490000.0	21540000.0
chr10	21495000.0	21500000.0
chr10	21515000.0	21530000.0
chr10	21495000.0	21530000.0
chr10	21495000.0	21530000.0
chr10	29725000.0	29730000.0
chr10	29725000.0	29730000.0
chr10	6760000.0	6785000.0
chr10	6665000.0	6690000.0
chr10	7260000.0	7275000.0
chr10	73240000.0	73245000.0
chr10	24790000.0	24795000.0
chr10	24940000.0	24945000.0
chr10	24700000.0	24740000.0
chr10	24700000.0	24740000.0
chr10	24635000.0	24650000.0
chr10	24845000.0	24875000.0
chr10	91495000.0	91500000.0
chr10	127905000.0	127910000.0
chr10	127905000.0	127910000.0
chr10	127905000.0	127910000.0
chr10	114940000.0	114945000.0
chr10	66925000.0	66930000.0
chr10	21495000.0	21535000.0
chr10	21495000.0	21535000.0
chr10	21495000.0	21535000.0
chr10	21495000.0	21535000.0
chr10	21495000.0	21535000.0
chr10	21495000.0	21500000.0
chr10	21495000.0	21515000.0
chr10	21495000.0	21515000.0
chr10	21495000.0	21515000.0
chr10	68390000.0	68410000.0
chr10	68525000.0	68530000.0
chr10	21500000.0	21515000.0
chr10	21500000.0	21515000.0
chr10	21505000.0	21530000.0
chr10	21505000.0	21530000.0
chr10	21525000.0	21530000.0
chr10	21520000.0	21525000.0
chr10	67885000.0	67890000.0
chr10	67885000.0	67890000.0
chr10	68075000.0	68085000.0
chr10	68075000.0	68085000.0
chr10	67880000.0	67885000.0
chr10	67880000.0	67885000.0
chr10	24720000.0	24725000.0
chr10	24715000.0	24730000.0
chr10	24715000.0	24730000.0
chr10	24715000.0	24730000.0
chr10	24720000.0	24725000.0
chr10	24715000.0	24725000.0
chr10	24715000.0	24725000.0
chr10	24710000.0	24725000.0
chr10	24720000.0	24730000.0
chr10	24720000.0	24730000.0
chr10	24720000.0	24730000.0
chr10	13160000.0	13165000.0
chr10	13160000.0	13165000.0
chr10	13285000.0	13290000.0
chr10	13285000.0	13290000.0
chr10	30780000.0	30790000.0
chr10	30780000.0	30790000.0
chr10	30780000.0	30785000.0
chr10	68560000.0	68565000.0
chr10	128120000.0	128130000.0
chr10	123145000.0	123160000.0
chr10	123145000.0	123160000.0
chr10	123145000.0	123160000.0
chr10	123150000.0	123160000.0
chr10	123150000.0	123160000.0
chr10	68520000.0	68535000.0
chr10	123150000.0	123155000.0
chr10	123150000.0	123155000.0
chr10	123145000.0	123155000.0
chr10	123145000.0	123155000.0
chr10	73995000.0	74000000.0
chr10	6760000.0	6765000.0
chr10	6655000.0	6675000.0
chr10	7260000.0	7265000.0
chr10	6780000.0	6785000.0
chr10	6655000.0	6675000.0
chr10	68560000.0	68565000.0
chr10	80450000.0	80455000.0
chr10	43425000.0	43430000.0
chr10	21500000.0	21505000.0
chr10	12345000.0	12355000.0
chr10	12345000.0	12355000.0
chr10	12345000.0	12355000.0
chr10	12345000.0	12355000.0
chr10	123140000.0	123145000.0
chr10	13300000.0	13305000.0
chr10	13300000.0	13305000.0
chr10	43435000.0	43440000.0
chr10	13365000.0	13375000.0
chr10	13365000.0	13375000.0
chr10	43410000.0	43425000.0
chr10	43410000.0	43425000.0
chr10	43410000.0	43415000.0
chr10	12345000.0	12350000.0
chr10	73985000.0	73990000.0
chr10	128115000.0	128120000.0
chr10	122645000.0	122660000.0
chr10	43405000.0	43410000.0
chr11	71785000.0	71790000.0
chr11	64270000.0	64275000.0
chr11	64270000.0	64275000.0
chr11	64875000.0	64880000.0
chr11	64915000.0	64930000.0
chr11	64915000.0	64930000.0
chr11	64915000.0	64930000.0
chr11	71775000.0	71780000.0
chr11	64215000.0	64220000.0
chr11	64215000.0	64220000.0
chr11	75635000.0	75640000.0
chr11	122880000.0	122885000.0
chr11	122880000.0	122885000.0
chr11	83155000.0	83160000.0
chr11	83190000.0	83195000.0
chr11	83285000.0	83290000.0
chr11	106340000.0	106345000.0
chr11	106320000.0	106325000.0
chr11	106155000.0	106160000.0
chr11	106520000.0	106525000.0
chr11	106720000.0	106730000.0
chr11	82905000.0	82910000.0
chr11	82715000.0	82735000.0
chr11	110090000.0	110095000.0
chr11	110090000.0	110095000.0
chr11	110710000.0	110715000.0
chr11	110710000.0	110715000.0
chr11	34935000.0	34940000.0
chr11	34890000.0	34940000.0
chr11	34890000.0	34940000.0
chr11	64160000.0	64165000.0
chr11	63970000.0	64000000.0
chr11	63970000.0	64000000.0
chr11	63970000.0	64000000.0
chr11	63970000.0	64000000.0
chr11	106075000.0	106080000.0
chr11	35615000.0	35625000.0
chr11	35615000.0	35625000.0
chr11	35615000.0	35620000.0
chr11	71985000.0	71990000.0
chr11	72015000.0	72040000.0
chr11	72235000.0	72240000.0
chr11	72025000.0	72045000.0
chr11	72025000.0	72045000.0
chr11	72025000.0	72045000.0
chr11	72040000.0	72045000.0
chr11	72035000.0	72045000.0
chr11	72035000.0	72045000.0
chr11	64915000.0	64920000.0
chr11	64915000.0	64925000.0
chr11	64915000.0	64925000.0
chr11	72035000.0	72040000.0
chr11	72025000.0	72040000.0
chr11	72025000.0	72040000.0
chr11	72030000.0	72065000.0
chr11	72030000.0	72065000.0
chr11	205000.0	210000.0
chr11	300000.0	305000.0
chr11	300000.0	305000.0
chr11	205000.0	210000.0
chr11	83285000.0	83295000.0
chr11	83285000.0	83295000.0
chr11	83285000.0	83290000.0
chr11	83285000.0	83290000.0
chr11	63840000.0	63845000.0
chr11	63835000.0	63845000.0
chr11	63835000.0	63845000.0
chr11	63835000.0	63845000.0
chr11	63810000.0	63815000.0
chr11	63810000.0	63815000.0
chr11	63975000.0	64005000.0
chr11	63975000.0	64005000.0
chr11	63765000.0	63770000.0
chr11	63765000.0	63770000.0
chr11	63975000.0	64005000.0
chr11	63975000.0	64005000.0
chr11	63765000.0	63770000.0
chr11	63765000.0	63770000.0
chr11	63970000.0	64005000.0
chr11	63970000.0	64005000.0
chr11	63970000.0	64005000.0
chr11	63970000.0	64005000.0
chr11	63970000.0	64005000.0
chr11	63810000.0	63815000.0
chr11	63810000.0	63815000.0
chr11	63985000.0	64005000.0
chr11	63985000.0	64005000.0
chr11	63985000.0	64005000.0
chr11	63760000.0	63770000.0
chr11	63760000.0	63770000.0
chr11	63760000.0	63770000.0
chr11	63760000.0	63770000.0
chr11	63835000.0	63845000.0
chr11	63835000.0	63845000.0
chr11	63835000.0	63845000.0
chr11	63835000.0	63845000.0
chr11	64300000.0	64320000.0
chr11	64300000.0	64320000.0
chr11	64340000.0	64370000.0
chr11	64340000.0	64370000.0
chr11	64340000.0	64370000.0
chr11	64340000.0	64370000.0
chr11	64300000.0	64320000.0
chr11	64300000.0	64320000.0
chr11	64340000.0	64370000.0
chr11	64340000.0	64370000.0
chr11	64340000.0	64370000.0
chr11	64340000.0	64370000.0
chr11	64300000.0	64310000.0
chr11	64300000.0	64310000.0
chr11	64300000.0	64310000.0
chr11	64300000.0	64310000.0
chr11	64325000.0	64360000.0
chr11	64325000.0	64360000.0
chr11	64325000.0	64360000.0
chr11	64325000.0	64360000.0
chr11	64325000.0	64360000.0
chr11	64325000.0	64360000.0
chr11	63990000.0	64005000.0
chr11	64305000.0	64310000.0
chr11	64305000.0	64310000.0
chr11	64305000.0	64320000.0
